time1,sites,transects,year_intervals,time,times,groups,alphaD,alphaD2,spe_sta,spe_asy,alpha_sta
2,NAPL,3,7-year,2014-2020,Post-heat,FISH,2.079441542,0.981766355,-0.205119155,0.415816395,0.21069724
2,NAPL,4,7-year,2014-2020,Post-heat,FISH,1.455287233,0.570122045,-0.682482388,0.296919001,-0.385563387
2,NAPL,5,7-year,2014-2020,Post-heat,FISH,2.273597556,1.137535194,-0.509840551,0.530964163,0.021123612
2,NAPL,6,7-year,2014-2020,Post-heat,FISH,2.273597556,0.995194823,-0.47803993,0.168100814,-0.309939116
2,NAPL,7,7-year,2014-2020,Post-heat,FISH,2.131627295,1.011284397,-0.307573687,0.485983434,0.178409747
2,NAPL,8,7-year,2014-2020,Post-heat,FISH,2.25878247,1.374181179,-0.369950973,0.337263003,-0.03268797
1,NAPL,1,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.508437148,1.10106183,0.218263861,0.648255225,0.866519086
1,NAPL,2,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.384823191,1.042956671,0.532280949,0.89484999,1.427130939
1,NAPL,3,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.358154944,1.014359706,0.331188153,0.458175859,0.789364013
1,NAPL,4,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.148434413,0.810958374,-0.419441783,0.674502828,0.255061045
1,NAPL,5,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.472930459,1.088435496,0.042704683,0.391026684,0.433731367
1,NAPL,6,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.384823191,1.116183331,0.150728135,0.676891137,0.827619272
1,NAPL,7,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.410798677,1.235223167,0.215840465,0.87215269,1.087993154
1,NAPL,8,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.423537704,1.272121469,0.246635575,0.444078314,0.690713889
2,NAPL,1,7-year,2014-2020,Post-heat,MOBILE INVERT,2.302585093,0.848755237,-0.149779012,0.531392962,0.38161395
2,NAPL,2,7-year,2014-2020,Post-heat,MOBILE INVERT,2.197224577,1.041993787,-0.244364895,0.357980273,0.113615378
2,NAPL,3,7-year,2014-2020,Post-heat,MOBILE INVERT,2.358154944,0.811995578,-0.031305938,0.614791673,0.583485735
2,NAPL,4,7-year,2014-2020,Post-heat,MOBILE INVERT,1.945910149,1.076215493,-0.45681462,0.485072314,0.028257693
2,NAPL,5,7-year,2014-2020,Post-heat,MOBILE INVERT,2.164963715,0.877437533,-0.272734175,0.877923263,0.605189087
2,NAPL,6,7-year,2014-2020,Post-heat,MOBILE INVERT,2.181224236,0.98494368,0.042095512,0.967226049,1.00932156
2,NAPL,7,7-year,2014-2020,Post-heat,MOBILE INVERT,2.148434413,1.178353402,-0.286668529,0.500214801,0.213546272
2,NAPL,8,7-year,2014-2020,Post-heat,MOBILE INVERT,2.228477121,1.284407161,0.003184665,0.461004759,0.464189423
1,NAPL,1,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.410798677,0.795969392,0.012469907,1.059294492,1.071764398
1,NAPL,2,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.410798677,1.02526978,-0.344210433,0.913746216,0.569535784
1,NAPL,3,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.371577964,1.197228822,-0.041968405,0.486565823,0.444597419
1,NAPL,4,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,1.904237453,0.836628789,-0.284590317,0.327121581,0.042531265
1,NAPL,5,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.423537704,0.535132705,0.2004938,0.588277909,0.78877171
1,NAPL,6,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.397895273,0.759768169,0.054783816,0.837063661,0.891847477
1,NAPL,7,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.436116486,0.894475596,0.210890247,1.173948937,1.384839184
1,NAPL,8,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.344549292,0.97254007,0.100430651,0.580421832,0.680852482
2,NAPL,1,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.344549292,1.189742145,-0.073397683,0.877834681,0.804436998
2,NAPL,2,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.25878247,1.167553906,-0.204508539,0.932271023,0.727762483
2,NAPL,3,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.212972934,0.956857284,-0.436636015,0.846509738,0.409873722
2,NAPL,4,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.00533357,0.861850906,-0.402944127,0.845261473,0.442317346
2,NAPL,5,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.384823191,1.185870279,-0.350639843,0.755987293,0.40534745
2,NAPL,6,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.54272622,1.486664596,-0.065702648,0.661303101,0.595600453
2,NAPL,7,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.371577964,1.387412821,-0.141252049,0.608073796,0.466821746
2,NAPL,8,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.316769728,1.423602958,0.299283123,0.425490615,0.724773738
1,SCDI,1,3-year,2011-2013,Ante-heat,SESSILE INVERT,2.708050201,1.558238665,0.098877475,1.025239188,1.124116662
1,SCDI,2,3-year,2011-2013,Ante-heat,SESSILE INVERT,2.730029108,0.99523781,0.51296644,0.908950195,1.421916635
2,SCDI,1,3-year,2014-2016,Post-heat,SESSILE INVERT,2.793208009,1.484263949,0.386246394,0.906410915,1.292657309
2,SCDI,2,3-year,2014-2016,Post-heat,SESSILE INVERT,2.926739402,1.021438177,0.062417831,0.763841086,0.826258918
1,SCDI,1,3-year,2011-2013,Ante-heat,FISH,2.538973871,1.122729639,-0.231833288,0.49337668,0.261543391
1,SCDI,2,3-year,2011-2013,Ante-heat,FISH,2.685577345,1.639572416,-0.272716328,0.748222514,0.475506187
2,SCDI,1,3-year,2014-2016,Post-heat,FISH,2.427748236,0.835664155,-0.427716358,0.56738821,0.139671852
2,SCDI,2,3-year,2014-2016,Post-heat,FISH,2.662587827,0.764643572,-0.513488581,0.091913111,-0.421575469
1,SCDI,1,3-year,2011-2013,Ante-heat,MOBILE INVERT,2.036881927,0.426303577,1.187711353,0.224235645,1.411946999
1,SCDI,2,3-year,2011-2013,Ante-heat,MOBILE INVERT,2.036881927,0.810748505,0.414194341,0.394847549,0.809041889
2,SCDI,1,3-year,2014-2016,Post-heat,MOBILE INVERT,1.992430165,0.604713724,0.023928096,0.112933549,0.136861646
2,SCDI,2,3-year,2014-2016,Post-heat,MOBILE INVERT,1.84582669,0.855478959,0.344017918,0.555773969,0.899791887
1,SCDI,1,3-year,2011-2013,Ante-heat,UNDERSTORY ALGAE,2.036881927,0.410417882,1.248658699,0.382264522,1.63092322
1,SCDI,2,3-year,2011-2013,Ante-heat,UNDERSTORY ALGAE,1.992430165,0.750402684,1.174302338,0.287297352,1.461599691
2,SCDI,1,3-year,2014-2016,Post-heat,UNDERSTORY ALGAE,2.079441542,0.774986666,0.793916044,0.104516554,0.898432598
2,SCDI,2,3-year,2014-2016,Post-heat,UNDERSTORY ALGAE,2.120263536,0.664287382,0.147409689,0.096550974,0.243960663
1,SCDI,1,4-year,2010-2013,Ante-heat,SESSILE INVERT,2.708050201,1.634248684,0.011328943,1.248363201,1.259692145
1,SCDI,2,4-year,2010-2013,Ante-heat,SESSILE INVERT,2.772588722,1.037795918,0.479220927,1.114340255,1.593561182
2,SCDI,1,4-year,2014-2017,Post-heat,SESSILE INVERT,2.818398258,1.490960875,0.479833835,0.995641251,1.475475086
2,SCDI,2,4-year,2014-2017,Post-heat,SESSILE INVERT,2.917770732,1.095884265,0.091032389,0.933626472,1.024658861
1,SCDI,1,4-year,2010-2013,Ante-heat,FISH,2.583997552,1.023833854,-0.381425256,0.806609681,0.425184425
1,SCDI,2,4-year,2010-2013,Ante-heat,FISH,2.63905733,1.694353037,-0.343969619,0.731203235,0.387233616
2,SCDI,1,4-year,2014-2017,Post-heat,FISH,2.463853241,0.978199755,-0.454659738,0.542527326,0.087867588
2,SCDI,2,4-year,2014-2017,Post-heat,FISH,2.621038824,0.922208675,-0.614117484,0.111468569,-0.502648916
1,SCDI,1,4-year,2010-2013,Ante-heat,MOBILE INVERT,2.014903021,0.545656712,0.336384403,0.076014826,0.412399229
1,SCDI,2,4-year,2010-2013,Ante-heat,MOBILE INVERT,2.1102132,0.88419609,0.154175555,0.461605972,0.615781527
2,SCDI,1,4-year,2014-2017,Post-heat,MOBILE INVERT,2.079441542,0.736802984,-0.102088694,0.259179213,0.157090519
2,SCDI,2,4-year,2014-2017,Post-heat,MOBILE INVERT,1.981001469,0.986973449,0.28981404,0.702673074,0.992487114
1,SCDI,1,4-year,2010-2013,Ante-heat,UNDERSTORY ALGAE,2.140066163,0.379666142,1.127310748,0.322780228,1.450090976
1,SCDI,2,4-year,2010-2013,Ante-heat,UNDERSTORY ALGAE,2.047692843,0.67819273,0.83903167,0.323271258,1.162302928
2,SCDI,1,4-year,2014-2017,Post-heat,UNDERSTORY ALGAE,2.079441542,0.785600987,0.679673807,0.181191616,0.860865424
2,SCDI,2,4-year,2014-2017,Post-heat,UNDERSTORY ALGAE,1.981001469,0.645635212,0.006020607,0.074586991,0.080607598
1,SCDI,1,5-year,2009-2013,Ante-heat,SESSILE INVERT,2.797281335,1.704882823,0.052727001,1.343959832,1.396686833
1,SCDI,2,5-year,2009-2013,Ante-heat,SESSILE INVERT,2.844909384,1.163161873,0.272036704,1.335732402,1.607769106
2,SCDI,1,5-year,2014-2018,Post-heat,SESSILE INVERT,2.809402695,1.257596962,-0.125838849,0.177882957,0.052044109
2,SCDI,2,5-year,2014-2018,Post-heat,SESSILE INVERT,2.833213344,0.842280259,-0.479309483,0.185319016,-0.293990467
1,SCDI,1,5-year,2009-2013,Ante-heat,FISH,2.721295428,1.089207879,-0.255115491,0.602620759,0.347505268
1,SCDI,2,5-year,2009-2013,Ante-heat,FISH,2.653241965,1.564413974,-0.232068237,0.77548437,0.543416133
2,SCDI,1,5-year,2014-2018,Post-heat,FISH,2.468099531,1.0500427,-0.506905054,0.540641433,0.03373638
2,SCDI,2,5-year,2014-2018,Post-heat,FISH,2.595254707,0.951874991,-0.68135872,0.125868308,-0.555490413
1,SCDI,1,5-year,2009-2013,Ante-heat,MOBILE INVERT,2.079441542,0.653507058,0.206396368,0.102383038,0.308779406
1,SCDI,2,5-year,2009-2013,Ante-heat,MOBILE INVERT,2.197224577,0.951614776,0.056574949,0.430999216,0.487574164
2,SCDI,1,5-year,2014-2018,Post-heat,MOBILE INVERT,2.174751721,0.832866488,-0.122450113,0.361721508,0.239271395
2,SCDI,2,5-year,2014-2018,Post-heat,MOBILE INVERT,2.079441542,0.863954112,-0.29338256,0.389002444,0.095619884
1,SCDI,1,5-year,2009-2013,Ante-heat,UNDERSTORY ALGAE,2.174751721,0.354925447,1.089125099,0.386264496,1.475389595
1,SCDI,2,5-year,2009-2013,Ante-heat,UNDERSTORY ALGAE,2.079441542,0.635570731,0.875818931,0.309689861,1.185508793
2,SCDI,1,5-year,2014-2018,Post-heat,UNDERSTORY ALGAE,2.028148247,0.712620206,0.757720811,0.217391745,0.975112556
2,SCDI,2,5-year,2014-2018,Post-heat,UNDERSTORY ALGAE,1.916922612,0.687117628,-0.139959533,0.075008093,-0.064951441
1,SCDI,1,6-year,2008-2013,Ante-heat,SESSILE INVERT,2.803360381,1.770066822,0.008083886,1.209999359,1.218083245
1,SCDI,2,6-year,2008-2013,Ante-heat,SESSILE INVERT,2.803360381,1.113148764,0.107758127,1.174805308,1.282563435
2,SCDI,1,6-year,2014-2019,Post-heat,SESSILE INVERT,2.813410717,1.27441678,-0.083224297,0.233465017,0.150240721
2,SCDI,2,6-year,2014-2019,Post-heat,SESSILE INVERT,2.793208009,0.867274442,-0.472612598,0.194854764,-0.277757833
1,SCDI,1,6-year,2008-2013,Ante-heat,FISH,2.685577345,1.110762499,-0.281416278,0.566624724,0.285208445
1,SCDI,2,6-year,2008-2013,Ante-heat,FISH,2.602689685,1.392192475,-0.284903556,0.678536497,0.393632941
2,SCDI,1,6-year,2014-2019,Post-heat,FISH,2.470920408,1.048079967,-0.501815717,0.641755487,0.139939769
2,SCDI,2,6-year,2014-2019,Post-heat,FISH,2.552045952,1.040359334,-0.75403503,0.12849512,-0.625539911
1,SCDI,1,6-year,2008-2013,Ante-heat,MOBILE INVERT,2.140066163,0.742170448,0.157725451,0.118490731,0.276216182
1,SCDI,2,6-year,2008-2013,Ante-heat,MOBILE INVERT,2.159484249,0.96546316,-0.025766572,0.378960356,0.353193783
2,SCDI,1,6-year,2014-2019,Post-heat,MOBILE INVERT,2.178532444,0.876705119,-0.268877785,0.631736568,0.362858783
2,SCDI,2,6-year,2014-2019,Post-heat,MOBILE INVERT,2.058388132,0.846879092,-0.111458132,0.355465746,0.244007614
1,SCDI,1,6-year,2008-2013,Ante-heat,UNDERSTORY ALGAE,2.178532444,0.38051847,0.948612991,0.324650422,1.273263413
1,SCDI,2,6-year,2008-2013,Ante-heat,UNDERSTORY ALGAE,2.079441542,0.663856785,0.889523073,0.338262001,1.227785074
2,SCDI,1,6-year,2014-2019,Post-heat,UNDERSTORY ALGAE,2.058388132,0.814153228,0.501047814,0.328364109,0.829411922
2,SCDI,2,6-year,2014-2019,Post-heat,UNDERSTORY ALGAE,1.897119985,0.724177807,-0.276092092,0.110203333,-0.16588876
1,SCDI,1,7-year,2007-2013,Ante-heat,SESSILE INVERT,2.824774476,1.781722934,-0.035317168,1.27173887,1.236421702
1,SCDI,2,7-year,2007-2013,Ante-heat,SESSILE INVERT,2.841581594,1.170416813,0.100766874,1.181834935,1.282601809
2,SCDI,1,7-year,2014-2020,Post-heat,SESSILE INVERT,2.763620052,1.243273635,-0.073748011,0.262745564,0.188997553
2,SCDI,2,7-year,2014-2020,Post-heat,SESSILE INVERT,2.726918686,0.898662036,-0.48795307,0.212721009,-0.27523206
1,SCDI,1,7-year,2007-2013,Ante-heat,FISH,2.649209701,1.124749911,-0.305713243,0.600192557,0.294479314
1,SCDI,2,7-year,2007-2013,Ante-heat,FISH,2.597384633,1.413602554,-0.351611981,0.745850626,0.394238645
2,SCDI,1,7-year,2014-2020,Post-heat,FISH,2.460809098,1.105937014,-0.539957877,0.644368463,0.104410585
2,SCDI,2,7-year,2014-2020,Post-heat,FISH,2.508437148,1.084200244,-0.815747717,0.124703573,-0.691044143
1,SCDI,1,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.131627295,0.713577679,0.164517507,0.11718766,0.281705167
1,SCDI,2,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.148434413,0.952624741,-0.069855649,0.380043693,0.310188045
2,SCDI,1,7-year,2014-2020,Post-heat,MOBILE INVERT,2.228477121,0.955499084,-0.27304563,0.732279248,0.459233619
2,SCDI,2,7-year,2014-2020,Post-heat,MOBILE INVERT,2.097141119,0.805779275,-0.068999478,0.415550068,0.346550589
1,SCDI,1,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.197224577,0.424848765,0.777237267,0.32391383,1.101151096
1,SCDI,2,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.061423036,0.678811764,0.831224675,0.382150301,1.213374977
2,SCDI,1,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.061423036,0.901676278,0.291425181,0.304803051,0.596228233
2,SCDI,2,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,1.815289967,0.699484956,-0.366923376,0.112574924,-0.254348452
1,SCTW,1,3-year,2011-2013,Ante-heat,SESSILE INVERT,2.685577345,0.99326141,0.365660121,0.289173721,0.654833841
1,SCTW,2,3-year,2011-2013,Ante-heat,SESSILE INVERT,2.751535313,1.329596189,0.343348931,0.318281704,0.661630635
2,SCTW,1,3-year,2014-2016,Post-heat,SESSILE INVERT,2.614959778,0.837938006,0.18119204,0.233447358,0.414639398
2,SCTW,2,3-year,2014-2016,Post-heat,SESSILE INVERT,2.772588722,0.968094201,0.383477174,0.637631249,1.021108423
1,SCTW,1,3-year,2011-2013,Ante-heat,FISH,2.63905733,1.218502024,-0.001140328,1.233749868,1.23260954
1,SCTW,2,3-year,2011-2013,Ante-heat,FISH,2.890371758,1.500575681,-0.037184734,0.341213633,0.304028898
2,SCTW,1,3-year,2014-2016,Post-heat,FISH,2.590267165,1.532959933,-0.085388625,0.528086729,0.442698104
2,SCTW,2,3-year,2014-2016,Post-heat,FISH,2.564949357,1.287639437,-0.320948167,0.712019384,0.391071218
1,SCTW,1,3-year,2011-2013,Ante-heat,MOBILE INVERT,2.197224577,0.77576003,0.666205764,0.494371872,1.160577635
1,SCTW,2,3-year,2011-2013,Ante-heat,MOBILE INVERT,2.079441542,1.129596807,0.171183427,0.066150645,0.237334072
2,SCTW,1,3-year,2014-2016,Post-heat,MOBILE INVERT,1.992430165,0.614343221,-0.158195819,0.32063716,0.162441339
2,SCTW,2,3-year,2014-2016,Post-heat,MOBILE INVERT,2.197224577,0.823118932,-0.176742292,0.808884708,0.632142416
1,SCTW,1,3-year,2011-2013,Ante-heat,UNDERSTORY ALGAE,2.427748236,1.328506966,0.861667552,1.263266287,2.124933839
1,SCTW,2,3-year,2011-2013,Ante-heat,UNDERSTORY ALGAE,1.791759469,1.045054125,0.514276808,0.720046069,1.234322877
2,SCTW,1,3-year,2014-2016,Post-heat,UNDERSTORY ALGAE,2.397895273,1.922454844,-0.09524457,0.491501372,0.396256801
2,SCTW,2,3-year,2014-2016,Post-heat,UNDERSTORY ALGAE,2.159484249,1.284581,-0.115704658,1.976627095,1.860922437
1,SCTW,1,4-year,2010-2013,Ante-heat,SESSILE INVERT,2.724579503,0.938195044,0.504385574,0.356186151,0.860571725
1,SCTW,2,4-year,2010-2013,Ante-heat,SESSILE INVERT,2.788092909,0.957754137,-0.366500739,0.191223616,-0.175277123
2,SCTW,1,4-year,2014-2017,Post-heat,SESSILE INVERT,2.656756907,0.893895296,0.198672913,0.41160688,0.610279794
2,SCTW,2,4-year,2014-2017,Post-heat,SESSILE INVERT,2.803360381,0.820905255,-0.308489478,0.238892739,-0.06959674
1,SCTW,1,4-year,2010-2013,Ante-heat,FISH,2.656756907,1.293798125,0.010619728,1.268512132,1.279131861
1,SCTW,2,4-year,2010-2013,Ante-heat,FISH,2.90416508,1.556650627,-0.075477496,0.563771253,0.488293757
2,SCTW,1,4-year,2014-2017,Post-heat,FISH,2.525728644,1.401774196,-0.137175399,0.677407551,0.540232152
2,SCTW,2,4-year,2014-2017,Post-heat,FISH,2.621038824,1.297978403,-0.233869461,0.830222323,0.596352862
1,SCTW,1,4-year,2010-2013,Ante-heat,MOBILE INVERT,2.224623552,0.849226986,0.49742324,0.396651799,0.894075039
1,SCTW,2,4-year,2010-2013,Ante-heat,MOBILE INVERT,2.140066163,1.235254172,0.116366743,0.104671855,0.221038597
2,SCTW,1,4-year,2014-2017,Post-heat,MOBILE INVERT,2.1102132,0.691696323,-0.227096066,0.328050801,0.100954735
2,SCTW,2,4-year,2014-2017,Post-heat,MOBILE INVERT,2.197224577,0.848292054,-0.191201826,1.044921952,0.853720127
1,SCTW,1,4-year,2010-2013,Ante-heat,UNDERSTORY ALGAE,2.505525937,1.142972958,0.533025008,0.879689306,1.412714314
1,SCTW,2,4-year,2010-2013,Ante-heat,UNDERSTORY ALGAE,1.981001469,1.069135768,0.436999396,0.616494919,1.053494315
2,SCTW,1,4-year,2014-2017,Post-heat,UNDERSTORY ALGAE,2.420368129,1.853942973,-0.075011768,0.670726149,0.595714381
2,SCTW,2,4-year,2014-2017,Post-heat,UNDERSTORY ALGAE,2.140066163,1.39288151,-0.283172349,1.185366035,0.902193687
1,SCTW,1,5-year,2009-2013,Ante-heat,SESSILE INVERT,2.734367509,0.858301003,0.3818206,0.540302401,0.922123001
1,SCTW,2,5-year,2009-2013,Ante-heat,SESSILE INVERT,2.785011242,0.952494717,-0.360377385,0.224215387,-0.136161998
2,SCTW,1,5-year,2014-2018,Post-heat,SESSILE INVERT,2.653241965,0.852676402,-0.050462036,0.80073804,0.750276005
2,SCTW,2,5-year,2014-2018,Post-heat,SESSILE INVERT,2.797281335,0.930069691,-0.374575138,0.261291106,-0.113284033
1,SCTW,1,5-year,2009-2013,Ante-heat,FISH,2.624668592,1.025814253,-0.107265686,1.374088433,1.266822748
1,SCTW,2,5-year,2009-2013,Ante-heat,FISH,2.867898902,1.509424469,-0.129969198,0.53477071,0.404801511
2,SCTW,1,5-year,2014-2018,Post-heat,FISH,2.533696814,1.455351831,-0.140316311,0.764022967,0.623706656
2,SCTW,2,5-year,2014-2018,Post-heat,FISH,2.624668592,1.36971727,-0.233906991,0.903460571,0.66955358
1,SCTW,1,5-year,2009-2013,Ante-heat,MOBILE INVERT,2.219203484,0.854590808,0.549118739,0.38544451,0.93456325
1,SCTW,2,5-year,2009-2013,Ante-heat,MOBILE INVERT,2.104134154,1.272637677,0.036976373,0.109292661,0.146269035
2,SCTW,1,5-year,2014-2018,Post-heat,MOBILE INVERT,2.128231706,0.792577312,-0.079289235,0.334804316,0.255515081
2,SCTW,2,5-year,2014-2018,Post-heat,MOBILE INVERT,2.240709689,0.912896976,-0.115639624,0.836863303,0.721223679
1,SCTW,1,5-year,2009-2013,Ante-heat,UNDERSTORY ALGAE,2.468099531,1.13470166,0.482033733,0.929101324,1.411135058
1,SCTW,2,5-year,2009-2013,Ante-heat,UNDERSTORY ALGAE,1.916922612,0.881737111,0.33926428,0.82962445,1.16888873
2,SCTW,1,5-year,2014-2018,Post-heat,UNDERSTORY ALGAE,2.397895273,1.773593553,-0.108247013,0.622779535,0.514532522
2,SCTW,2,5-year,2014-2018,Post-heat,UNDERSTORY ALGAE,2.079441542,1.397808572,-0.335686181,1.036769033,0.701082851
1,SCTW,1,6-year,2008-2013,Ante-heat,SESSILE INVERT,2.762117422,0.919421907,0.32298787,0.561920784,0.884908655
1,SCTW,2,6-year,2008-2013,Ante-heat,SESSILE INVERT,2.782951509,0.96776506,-0.428213807,0.241216946,-0.186996861
2,SCTW,1,6-year,2014-2019,Post-heat,SESSILE INVERT,2.627081138,0.843073221,-0.068418585,0.631446051,0.563027466
2,SCTW,2,6-year,2014-2019,Post-heat,SESSILE INVERT,2.803360381,0.888512441,-0.215782895,0.232603636,0.01682074
1,SCTW,1,6-year,2008-2013,Ante-heat,FISH,2.627081138,0.980026403,-0.059391815,1.112537185,1.05314537
1,SCTW,2,6-year,2008-2013,Ante-heat,FISH,2.85263143,1.455284155,-0.021021914,0.562413108,0.541391194
2,SCTW,1,6-year,2014-2019,Post-heat,FISH,2.512305624,1.460275527,-0.106257141,0.772550135,0.666292994
2,SCTW,2,6-year,2014-2019,Post-heat,FISH,2.63905733,0.989435167,-0.838189804,0.066702806,-0.771486997
1,SCTW,1,6-year,2008-2013,Ante-heat,MOBILE INVERT,2.233592221,0.78826776,0.506429485,0.356690787,0.863120273
1,SCTW,2,6-year,2008-2013,Ante-heat,MOBILE INVERT,2.100060829,1.312223272,-0.036589282,0.113132254,0.076542973
2,SCTW,1,6-year,2014-2019,Post-heat,MOBILE INVERT,2.197224577,0.811441061,-0.038093446,0.393044406,0.354950959
2,SCTW,2,6-year,2014-2019,Post-heat,MOBILE INVERT,2.251291799,0.918900139,-0.047193492,0.88648721,0.839293718
1,SCTW,1,6-year,2008-2013,Ante-heat,UNDERSTORY ALGAE,2.48490665,1.163669549,0.248872212,1.123241416,1.372113628
1,SCTW,2,6-year,2008-2013,Ante-heat,UNDERSTORY ALGAE,1.897119985,0.780086276,0.283622837,0.954335964,1.2379588
2,SCTW,1,6-year,2014-2019,Post-heat,UNDERSTORY ALGAE,2.335374915,1.602572411,-0.171880565,0.555241134,0.383360568
2,SCTW,2,6-year,2014-2019,Post-heat,UNDERSTORY ALGAE,2.058388132,1.311041341,-0.422216752,0.991495413,0.569278661
1,SCTW,1,7-year,2007-2013,Ante-heat,SESSILE INVERT,2.726918686,0.979288147,0.130210734,0.728005559,0.858216294
1,SCTW,2,7-year,2007-2013,Ante-heat,SESSILE INVERT,2.799021979,0.984377401,-0.463403309,0.242254364,-0.221148946
2,SCTW,1,7-year,2014-2020,Post-heat,SESSILE INVERT,2.597384633,0.846301627,0.025191925,0.644692787,0.669884712
2,SCTW,2,7-year,2014-2020,Post-heat,SESSILE INVERT,2.736221078,0.861813706,-0.221630326,0.244284856,0.022654529
1,SCTW,1,7-year,2007-2013,Ante-heat,FISH,2.575878428,0.903574397,0.006746512,1.051525816,1.058272328
1,SCTW,2,7-year,2007-2013,Ante-heat,FISH,2.824774476,1.495578722,-0.128914897,0.462638195,0.333723299
2,SCTW,1,7-year,2014-2020,Post-heat,FISH,2.54272622,1.481608426,-0.093707086,0.797915021,0.704207935
2,SCTW,2,7-year,2014-2020,Post-heat,FISH,2.618438042,1.065234649,-0.898925681,0.068128291,-0.830797389
1,SCTW,1,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.197224577,0.748303318,0.551694936,0.394073855,0.945768791
1,SCTW,2,7-year,2007-2013,Ante-heat,MOBILE INVERT,2.097141119,1.162091908,0.005850891,0.209937457,0.215788348
2,SCTW,1,7-year,2014-2020,Post-heat,MOBILE INVERT,2.197224577,0.787987398,-0.074835458,0.540289112,0.465453654
2,SCTW,2,7-year,2014-2020,Post-heat,MOBILE INVERT,2.243744593,0.856556717,-0.118084798,0.803489435,0.685404636
1,SCTW,1,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,2.460809098,1.169992019,0.160250696,1.157441764,1.317692459
1,SCTW,2,7-year,2007-2013,Ante-heat,UNDERSTORY ALGAE,1.966112856,0.869430696,0.113029369,1.220376178,1.333405547
2,SCTW,1,7-year,2014-2020,Post-heat,UNDERSTORY ALGAE,2.25878247,1.403734125,-0.264879104,0.558905938,0.294026834
